No,Text,URL,Label
376,"Menarik. Apakah PDIP kuat? Setelah sekjennya diobo
k-obok pake kartu Harun Masiku sekarang pengusaha 
dan aparat penegak hukum judi online yang ditengga
rai sumber modal partai diobok-obok. Memang tingga
l jabat bbrp bulan lagi tapi saran gw angkat kelua
rga beliau jadi sekjen deh.",https://x.com/ruliemaulana/status/1801078931455725906,Negatif
377,Judi online makan korban lagi.,https://x.com/doktermarket/status/1799984871387070922,Negatif
378,"Pemain Judi Online disebut KORBAN ? gimana negara 
mau maju pejabatnya aja begonya gak tertolong. 204
5 Indonesia Emas adalah HOAX !!! https://t.co/ipXD
6JEQDP",https://x.com/Ryan_Fighter7/status/1801589193996702114,Negatif
379,"situs terbaik dan terpercaya sejak tahun 2014 agen
 resmi dari sbobet dan saba sport judi bola dan ta
ruhan bola terbesar diasia no. 1 dijamin menang be
rapapun dibayar daftar situs terpercaya : https://
t.co/Z27tlNrG6H #sbobet #judibola #bandarbola #tar
uhanbola #jawalbola #parlay https://t.co/7y9Q3KOyd
R",https://x.com/SBOBET_TERBAIK/status/1799841030692536335,Positif
380,"Mungkin kalo aku presiden aku bakal ngomong Jangan
 jadi bandar judi! Jangan *1 detik untuk mikir* ja
di bandar judi! Jangan *ga tau mau ngomong apa dua
 detik* jadi bandar judi! Tapi kan aku bukan wk",https://x.com/gamilaarief/status/1801233060257566933,Negatif
381,"Seorang polwan di Kota Mojokerto bernama Briptu FN
 membakar suaminya yang juga sesama polisi bernama
 Briptu RDW. Perbuatan itu dilakukan lantaran pela
ku kesal gaji sang suami habis untuk judi online .
 Bahwa motif daripada kejadian ini bahwa saudara a
lmarhum ini Briptu RDW https://t.co/7i7toe37DU",https://x.com/NarasiNewsroom/status/1800047013511528742,Negatif
382,"Edukasi.... Setelah pembekuan rek. Para money loun
dry mungkin nanti semua kena spt : Mafia tambang j
udi online 303 pinjol narkoba penjualan pulau rekl
amasi Mafia impor Mafia harga kebutuhan pokok dll 
Maka yg baru berjalan pertahun mencapai 1000T . ht
tps://t.co/Kdy8yg1Rdz",https://x.com/H4T14K4LN4L42/status/1799447131214016628,Negatif
383,@txtdrimedia Manusia kalau udh kenal judi dahlah,https://x.com/Bersajak_id/status/1800026130185109918,Negatif
384,"Seandainya @kemkominfo becus kerja ga akan ada lag
i korban akibat judi online",https://x.com/emerson_yuntho/status/1800183132081283544,Negatif
385,"habis baca kasus istri bakar suami perkara 1. suam
i uang tinggal 800k 2. judi slot and sewa LC 3. is
trinya baby blues habis melahirkan 4. KDRT weh men
yala mbakku emang suami kek gitu dibakar aja kalau
 ga kamu yang bakalan kebunuh mbak",https://x.com/fujoshi232/status/1799990545420542088,Negatif
386,"gw dulu judi main cripto di futures bisa kapok dan
 skrg sembuh ga main lg bang eh futures judi jg ka
n? ",https://x.com/gadingnstn/status/1800068637942047048,Positif
387," Judi online di GI dan HSR hanya bercanda ya Kalah
 rate off-nya tidak bercanda Takut diblokir padaha
l sepertinya tidak bakal",https://x.com/Hai_Jes/status/1801509985517535250,Negatif
388," Polda Metro Jaya menangkap 23 tersangka judi onli
ne yang dikelola oleh satu keluarga sejak 2022 den
gan omzet puluhan miliar rupiah di wilayah Bogor J
awa Barat Kamis (6/6) malam. Bandar judi ini bersa
ma rakyat untuk memiskinkan rakyat #HidupMatiBersa
maRakyat https://t.co/WteQ5yodde",https://x.com/Srik4ndiMuslim2/status/1799288675173650643,Negatif
389,"Ga paham banget Satgas ini buat apa selain buat pu
ra pura. Apa sih kerjanya Satgas yg selama ini sud
ah dibuat? Yang ada nanti sewa buzzer selebriti ja
di Duta Judi sambil minta setoran lebih. Anggarann
ya berapa sih Satgas ginian?",https://x.com/_haye_/status/1801183268014104761,Negatif
390,"Harusnya ormas keagamaan banyak berbicara terkait 
pencegahan judi onglen. Cilakanya mereka disibukka
n dengan menerima dan menolak tawaran ijin tambang
.",https://x.com/OnlyFrens/status/1801470228788089270,Negatif
391,"korban judi onlen yang melakukan judi dengan kesad
aran penuh dengan segala konsekuensi tapi malah di
kasih bansos yeuuu kocak lu",https://x.com/FoolishMars/status/1801462776021586115,Negatif
392,"Badut ngobrol dengan anjng : Duit haram tuh hasil 
nya haram lu kasih makan anak istri pake duit hara
m : lu gk ush urusi idup gua idup lu gk bener gara
Â² lu homo sekeluarga kena azab : gua homo gk nger
ugiin orng lain hbu Judi bawa kabur duit ortu LU I
TU KRIMINAL!",https://x.com/Dodoco_King1/status/1799572316063777151,Negatif
393,"Imvestasi satu-satunya adalah dari APBN. INVESTASI
 = APBN Ini APBN dari UANG RAKYAT? EMANG RAKYAT BU
TUH IKN? SAMPE 90 TRILIUN? Pdhl Rakyat terjerat PI
NJOL SM JUDI ONLINE..",https://x.com/juliusibrani/status/1801064973935980757,Negatif
394,"yang dipelihara Judi Online sama Pinjol krn tidak 
merusak akhlak - alasannya padahal cuannya besar .
...",https://x.com/brunoNewBorn/status/1800328499020152950,Negatif
395,"BTW nanya deh selain BWF olahraga lain ada yang te
rbuka dg sponsor judi? Baca-baca berita pesepakbol
a tuh sampai ada yang diserang orang kalah judi lo
h. Kukira orang tuh canda aja bilang fans ngamok b
ilangnya habis kalah judi . Ternyata riil serem. ",https://x.com/inisiafi/status/1801219577021599890,Negatif
396,"Panglima TNI: Prajurit Main Judi Online Akan Dihuk
um https://t.co/xhGc0CWJP7",https://x.com/CNNIndonesia/status/1801125930318078352,Positif
397,"Masa ge share twit tth judi online ke IGS dan lang
sung dapat notifikasi cerita anda tidak dapat dili
hat di Indonesia atas permintaan pemerintah setemp
at. Like sekelas Instagram aja ga bisa membedakan 
ranting tentang judi online dan iklan judi online.",https://x.com/timmymalachi/status/1801557062385651737,Negatif
398,"Pelaku pemain judi online bisa dapat bansos https:
//t.co/l2uWWMhBF4",https://x.com/txtviral45/status/1801471997077295400,Positif
399,"Judi itu dilarang agama. Maksiat. Ganjarannya nera
ka. Ini malah dapet bansos. Pakek duit pajak kita.
 https://t.co/x1VEmZVjWR",https://x.com/muchlis_ar/status/1801631311221899545,Negatif
400,Judi online diberantas Pelaku judi diberi bansos ,https://x.com/afifahafra79/status/1801431446974042267,Negatif
401,"Aku jahat? ya jelas kamu dibaikin malah kyk anjing
.",https://x.com/Duduwong_/status/1801197371679801569,Negatif
402,"Hal itu disampaikan Menteri Koordinator Bidang Pem
bangunan Manusia dan Kebudayaan (Menko PMK) Muhadj
ir Effendy menanggapi praktik judi online yang mar
ak di masyarakat. Muhadjir membuka peluang agar ko
rban judi online terdaftar dalam Data Terpadu Kese
jahteraan Sosial (DTKS) https://t.co/OcbfWEDKG6",https://x.com/NarasiNewsroom/status/1801529762940338494,Negatif
403,"Apa sih alasan politik yang bikin pemerintah susah
 bgt blokir judi online? Emang salah satu pemasuka
n negara kah? Atau bayarannya banyak atau gmn sih?",https://x.com/emaiera/status/1801427048432603555,Negatif
404,"Ibu masih baby blues pasca melahirkan mendapati ga
ji ke-13 suaminya hampir habis dipakai judi slot. 
Marah boleh? Apakah ini pertama kalinya si suami b
erjudislot? Seberapa peduli sama istrinya soal rep
roduksi urusan domestik dan anak?",https://x.com/elmanohara/status/1800052384305221717,Negatif
405,"Dari Jaman Ong Lie Eng san sampai Generasi skrg Pe
rgerakan Judi itu seperti Kartel plata o Plomo krn
a dianggap Penyakit Masyarakat bkn Pidana. Dan jud
i dosanya lbh sedikit drpd Narkoboy. yg diatas ter
ima bulanan yg dibawah untuk tambahan jajan keluar
ga di rmh &amp; uang bensin.",https://x.com/LexWu_13/status/1801644884262313990,Negatif
406,"Polwan bakar suaminya yg polisi karena ngabisin du
it buat judi online? Ya ampuuunnn he deserves more
 torture!! ",https://x.com/cicitnyanobita/status/1799830171039744046,Negatif
407,"Basically means; negara mensubsidi duit kalah judi
 lewat bansos? ",https://x.com/xathrya/status/1801442388730384707,Negatif
408,baguslah dibakar aja laki nya tukang judi kdrt.,https://x.com/deltasufianti/status/1799978619206570318,Negatif
409,"Cuma di wkwkland org yg melakukan judi online dise
but korban shg perlu dikasi bansos Nikmat aplg yg 
klian bantahkan di tempat koruptor n pelaku curang
 betah?",https://x.com/kanitanafiza/status/1801441964698779777,Negatif
410,"BOCORAN SLOT MAXWIN HARI INI LINK KAKEK ZEUS PECAH
 X500 INFO JUDI ONLINE GACOR TERPOPULER LINK GACOR
: https://t.co/l82Czok0TI https://t.co/Uzu3RAHpVJ",https://x.com/Kakekzeus0nline/status/1799415767638978759,Positif
411,"@jokowi Perampokan Pencurian Maling ada dimana man
a Di banyak sektor kehidupan kita Membuat rakyat s
engsara Sudah miskin terpaksa Judi Online Terjerat
 Pinjaman Online (pinjol) Merusak keluarga dan ana
k-anak Ironisnya sang pelaku Bukanlah preman atau 
penjahat Bukan juga gang kriminal",https://x.com/Julianto_LK3/status/1801048967159205943,Negatif
412,"Menko Polhukam Akan Gandeng Interpol Berantas Judi
 Online https://t.co/JmdjQJs8Qa https://t.co/onrFD
r05Qa",https://x.com/P0lt4kB0n4tu4_/status/1801604164000035020,Negatif
413,"I support women s rights and wrongs. Istri nya ken
a baby blues setelah melahirkan anak ke 3 suami ny
a ngelakuin KDRT dan main judi slot. Aku kalo jadi
 istri nya juga bakal bakar suami kalo dia kek git
u manusia punya kesabaran ya anjg",https://x.com/nayladaily/status/1800036474366337238,Negatif
414,"Kuasa atas Kehakiman membuat satgas FATS (Finansia
l Action Task Force) memerintahkan oprasi slain pe
rang kuasa mengendalikan / membrantas Mafia : judi
 tambang monopoli harga dll. Yg / bulan 87t dan pe
rtahun 1000 triliun pencucian uang yg harus dikemb
alikan ke kas negara BI. https://t.co/drIwJBnF8B",https://x.com/H4T14K4LN4L42/status/1799092221368778778,Negatif
415,"Bpk Presiden yth itu tugas aparat dan pemerintah. 
Kalau rakyat yg laporkan bisa2 jadi korban pelaku 
judi on-line.",https://x.com/msaid_didu/status/1801046422109696322,Negatif
416,"GACOR DAN SENSASIONAL BANDAR JUDI SLOT GACOR TERPE
RCAYA SITUS DENGAN BANYAK MEMBER MENANG DAN JACKPO
T RTP TERTINGGI LINK GACOR : https://t.co/8ES9GomW
y2 https://t.co/WoS2sk7JJa",https://x.com/INF0SLOTGAC0R/status/1800939606189408624,Positif
417,"giliran bokep selalu gerak paling cepet noh judi o
nline lo blokir2 lah bangsat! kenapa judi online g
a lo blokir? karena orang2 lo main juga? eh gitu b
ukan si?",https://x.com/WH00ZAH/status/1800468267775250817,Negatif
418,"dia bukan mau mbakar cuma mau ngasi simulasi api n
eraka akibat suka judi online #JRENG",https://x.com/ronitoxid/status/1800361861428420702,Negatif
419," Jadi memang judi online ini bukannya kita nggak b
isa melakukan yang sesuai tugas kita. Kita sepanja
ng 17 Juli 2023 sejak saya dilantik jadi menteri i
tu sudah dua juta lebih konten saya take down kata
nya #KominfoIndonesiaMaju #Jokowi https://t.co/PBs
kpPsScX",https://x.com/RcyberProj0/status/1800470078124904896,Negatif
420,"BOCORAN SLOT MAXWIN HARI INI LINK KAKEK ZEUS PECAH
 X500 INFO JUDI ONLINE GACOR TERPOPULER LINK GACOR
: https://t.co/mtFOV0UFkv https://t.co/QRWlnK9RNB",https://x.com/rizwanyaqoob/status/1800608465544691898,Positif
421,"Usaha pemerintah memberantas judi online cuma segi
ni saja memang?? Selengkapnya: https://t.co/X5KAKq
eOXh https://t.co/wZ90PuMpQO",https://x.com/2045Tv/status/1800788409998508129,Negatif
422,"@Dennysiregar7 Perampokan Pencurian Maling ada dim
ana mana Di banyak sektor kehidupan kita Membuat r
akyat sengsara Sudah miskin terpaksa Judi Online T
erjerat Pinjaman Online (pinjol) Merusak keluarga 
dan anak-anak Ironisnya sang pelaku Bukanlah prema
n atau penjahat Bukan juga gang kriminal",https://x.com/Julianto_LK3/status/1801045208806957558,Negatif
423,"KABAR GEMBIRA!!! Bansos memang terbukti paling sak
ti sebagai senjata guna menyelesaikan berbagai per
soalan di negeri ini! Ayo kabarkan kabar gembira i
ni ke semua korban Judol (Judi Online). Ternyata s
olusi Judol bukan memberantas bandarnya tapi menyi
apkan Bansosnya! #Ngik https://t.co/yLRguL5XcT",https://x.com/HumorJonTampan/status/1801507850549870774,Negatif
424,"@kegblgnunfaedh pernah denger cerita 4 kondektur b
us yang hobi maen judi di pangkalan dan selalu nga
sih 'atensi' (baca: suap) biar aman. tapi karena w
aktunya si penerima upeti kudu berprestasi akhirny
a ya kena gerebek juga. ",https://x.com/mncrgknskl/status/1801630489687822480,Negatif
425,"27 influencer media sosial ditahan disyaki subahat
 dengan sindiket judi online. 23 wanita dan 4 lela
ki usia 21- 35 itu ditahan di KL Selangor Negeri S
embilan Johor Perlis Kedah dan Pulau Pinang. Merek
a dibayar RM1 500-RM8 000 bergantung jumlah follow
er -Bukit Aman",https://x.com/redzuanNewsMPB/status/1801513636973687155,Negatif
426,"Sekali pernah ditawari endorse judi online tapi gw
 tolak mentah-mentah. Gw gamau ikut ambil bagian u
ntuk ngerusak orang lain",https://x.com/namazu_sensei/status/1800363939035013350,Negatif
427,"Yg kurang dapat perhatian dari kasus Polwan bakar 
suaminya yg juga polisi itu adalah: Suaminya kan p
olisi KOK MAIN JUDI ONLINE? Pantes aja judi online
 merajalela lha aparatnya main juga.",https://x.com/aswinsuharsono/status/1800629052342255784,Negatif
428,"Semoga kasus ini jadi ajang pembalasan dendam para
 penegak hukum sampai titik darah penghabisan pada
 sindikat judi online konsorsium pelindung nya dan
 jajaran para beking. Negara harus tegas! sejarah 
lawas saat candu jadi alat pelemahan oleh kaum kum
peni jangan terjadi lagi.",https://x.com/GusDark4/status/1799958405978968118,Negatif
429,"aku tidak ingin orang lain memiliki hatimu mencium
 pipimu memeluk hangat tubuhmu menggenggam tanganm
u menyentuh rambutmu Karna itu semua milikku.",https://x.com/Duduwong_/status/1800313892566147090,Negatif
430,"Namanya judi online mah gak bakalan bisa berhenti 
sampai bosen dengan sendirinya . Bulan lalu 1 moto
r udah di tebus bapaknya...karena di gadaikan Seka
rang udah ada peningkatan jadi 3 motor yang di gad
aikan Kacau ",https://x.com/Mas_P4rjo/status/1799815207029702737,Negatif
431,"Ini menurut gw kembali ke masing2. Gw sendiri scr 
personal berusaha menghindari jersey yang ada spon
sor judinya. ...untungnya skr bbrp klub yg dispons
ori rumah judi memiliki opsi sponsorless...",https://x.com/Jerseyforum/status/1801024689835491674,Negatif
432,"-ada ibu2 gak bisa ngurus anak kecanduan game onli
ne -ada orang yg gak nanya harga dulu sebelum maka
n dapat harga kemahalan -ada orang kecanduan judi 
online lagi2 suru pemerinta selesaikan masala. ini
 bangsa rakyatnya kehilangan sosok orang tua ya?",https://x.com/crazysmartasian/status/1800385015337070648,Negatif
433,"Ini tuh efek judi online juga jadi perekonomian ga
k berputar. Harusnya uang dibelanjakan untuk beli 
barang dan jasa ini malah buat main judi. Ya udah 
deh banyak perusahaan yang bangkrut.",https://x.com/LeylaHana/status/1801592280924754251,Negatif
434,"Polda Metro Jaya menangkap 23 tersangka judi onlin
e yang dikelola oleh satu keluarga sejak 2022 deng
an omzet puluhan miliar rupiah di wilayah Bogor Ja
wa Barat Kamis (6/6) malam. Eds #BeritaElshinta ht
tps://t.co/AlhK8UKyGn",https://x.com/RadioElshinta/status/1798713092479848495,Negatif
435,"Mentri tdk punya ADAB bkn nya bertanggungjawab byk
 anak bangsa yg terperamgkap judi online krna dia 
tdk mampu menutup peredaran nya.. ini mlh bikin st
atement gak jelas..",https://x.com/AdhiZulkarnaen/status/1800154530396741852,Negatif
436," Polda Metro Jaya menangkap 23 tersangka judi onli
ne yang dikelola oleh satu keluarga sejak 2022 den
gan omzet puluhan miliar rupiah di wilayah Bogor J
awa Barat Kamis (6/6) malam. Bandar judi ini membe
rsamai rakyat untuk memiskinkan rakyat #SaatnyaKem
baliKeUUD45 https://t.co/sDFwF14Ooy",https://x.com/MichelAdam7__/status/1800001972520792458,Negatif
437,"para Pemain judi telah memilih Judi On Line itu se
bagai pilihan lalu untuk apa dimasukkan sebagai Pe
nerima Bansos ~ Judi itu Pilihan dan berResiko. Se
harusnya mereka para pemain itu sadar bahwa Judi i
tu apapun model dan alasannya justru membuat Hidup
 menjadi Blanksak #hening https://t.co/bmnzm8nC7v",https://x.com/asboediono_id/status/1801436826835816945,Negatif
438,"Gw ampe ga bisa komen soalnya.. Ngerti ngga sih? P
olisi.. main Judi online.. Hhhhh.. G tau ah",https://x.com/sphericalfa/status/1800056845199139123,Negatif
439,"ada istri polwan jahat banget membakar suaminya ya
ng juga polisi sampe meninggal gara2 gaji 13-nya y
ang harusnya 2 jutaan nyisa 800rb. pas baca berita
 lengkapnya ternyata sama suaminya duitnya dipake 
judi online. oh. istrinya jahat sih tapi gimana ya
h lakinya judol. â",https://x.com/ikramarki/status/1800022936042328472,Negatif
440,"Usut punya usut FN tega membakar suaminya sendiri 
karena gaji ke-13 di rekening korban digunakan unt
uk judi online hingga tersisa Rp 800.000 | #Polisi
 #JudiOnline #Mojokerto https://t.co/zOJs1LAKJM",https://x.com/kompascom/status/1800047397261005047,Negatif
441,"Wanita itu lembut kalau dia berubah keras dan keja
m lelakilah penyebabnya. Lalu apa tindakan dia sel
aku Meninfo untuk memerangi judi online? gak ada. 
La wong dijadikan menteri karena jatah. ",https://x.com/AH_SiregarXIX/status/1800318935767924959,Negatif
442,"Fokus aja lah ngurusin judi online yang nggak bere
s-beres dan udah berkali memakan korban itu. Malah
 gender stereotyping nggak akurat pula.",https://x.com/nabiylarisfa/status/1800174355210776766,Negatif
443,"SITUS JUDI BOLA DAN TARUHAN SPORT TERBAIK DAN TERP
ERCAYA DIJAMIN MENANG BERAPAPUN AKAN DIBAYAR AGEN 
RESMI DAN BERLISENSI SEJAK TAHUN 2014 DAFTAR SITUS
 TERPECAYA : https://t.co/eScwzXFIeE JADWAL LENGKA
P GP FORMULA 1 DUKUNG IDOLA MU DI LINK TERPERCAYA 
https://t.co/Iavvf63gUC",https://x.com/SBOBET_TERBAIK/status/1800289706657427719,Positif
444,"NGAPA BANG? LU TUKANG MAEN JUDI SLOT YANG TAKUT DI
BAKAR BINI LU YAK??",https://x.com/Engayneering/status/1799998508990443769,Negatif
445,"padahal salah satu akar masalahnya ada di judi onl
ine berarti anda ga becus kerja pak harusnya anda 
yg dibakar",https://x.com/cerberuspups/status/1800421633926238712,Negatif
446,"YUK JOINT DISITUS TERPERCAYA DAN TERBAIK AGEN RESM
I SABA SPORT DAN SBOBET TARUHAN JUDI ONLINE BOLA T
ERPERCAYA DENGAN KEMENANGAN BERAPAPUN AKAN DIBAYAR
 LINK DAFTAR : https://t.co/H6xD1nBFgC TEBAK SCORE
 DAN PREDIKSI PERTANDINGAN SERTA JADWAL PERTANDING
AN HASIL SCORE TERUPDATE https://t.co/3fvQp6A2Gh",https://x.com/SABA_SP0RT/status/1799460045257896087,Positif
447,"Ya Allah jauhkan hamba dari pasangan yg ketagihan 
judi online aamiin",https://x.com/FKRSM_/status/1800014241346560156,Negatif
448,"@dhemit_is_back @khey_jmey13 gk ngasih nafkah istr
i dn anak judi online pula https://t.co/lqP0xNvKaZ",https://x.com/foxglovespell/status/1799760307008729437,Negatif
449,"JADWAL PERTANDINGAN DAN PRREDIKSI PERTANDINGAN SIT
US JUDI ONLINE TARUHAN BOLA TERPERCAYA DAN TERLENG
KAP DAFTAR SITUS BOLA TERBAIK : https://t.co/Z27tl
NrG6H https://t.co/hZjOVTVMGx",https://x.com/SBOBET_TERBAIK/status/1799863502775132664,Positif
450,"Minta uang saat pilih pemimpin judi slot bayar par
kir tanpa karcis (liar) jasa calo korupsi kolusi n
epotisme dll. Itulah hal2 yang dianggap wajar di n
egeri tanah surga dan banyak tempat ibadahnya. Sel
ain itu pemilik uang dan kuasa adalah ras tertingg
i di negeri ini. https://t.co/l0EWepf6Jp",https://x.com/byn_tr0/status/1799023806767612046,Negatif
451,"Judi (judi) Menjanjikan kemenangan Judi (judi) Men
janjikan kekayaan Judaaaayyyy tew tew Menjanjikan 
uang tunai sepuluh miliyyyaarr rupih dipotong paja
k 100% https://t.co/BHASgi6gSw",https://x.com/ainnton/status/1800781153391255909,Negatif
452,"Makin miring aja ya pak . . Gmn kalau uangnya buat
 bumil dan ibu menyusui yg suaminya doyan judi ? #
TurunkanPaksaJokowi #TurunkanPaksaJokowi https://t
.co/oRFjaT1cjG",https://x.com/berkasih_m63350/status/1801475711972348337,Negatif
453,"Briptu Fadhilatun Nikmah simbol perlawanan perempu
an terhadap ketidakbecusan pemerintah memberantas 
judi online. Perempuan khususnya ibu rumah tangga 
juga dirugikan oleh praktik judi online",https://x.com/Niel_simatupang/status/1800598966272463060,Negatif
454,"Ada hal yang tidak melegakan dari cerita ini adala
h mengikhlaskan uang 3M buat ini makhluk seperti i
ni. Mending 3M buat: 1. Nyewa pengacara 2. Buat tu
ntutan atas KDRT pengancaman teror dll 3. Membongk
ar judi 4. Suami dipenjara gak bakal ganggu kehidu
pan mereka",https://x.com/penidurlepas/status/1800868494227263864,Negatif
455,"Makin ksini mkin ruwet idup rkyt... Aplgi klo udh 
ngeslot sabung ayam judi dn sjenisnya djdiin sbg m
ata pncharian... â https://t.co/nWSvUAmczf",https://x.com/mulkanjabariyan/status/1799681261579149704,Negatif
456,"@kumparan Maen judi berhadapan dng bandar aja past
i kalah !! Lah ini malah yg virtual? Yg dilawan al
goritma mesin ?? Dimana sih logika dan harapannya 
tuk menang..?????? ....heran gue",https://x.com/Riezza90/status/1801187261465460854,Negatif
457,wtf??? terus suami kdrt + maen judi tu ga kejam???,https://x.com/ddabbbz/status/1800107389410328648,Negatif
458,"Budi: Nah pertanyaannya apakah permasalahan judi o
nline cuma di tangan Kominfo nih? Menurut saya eng
gak. https://t.co/0BE248lZwC",https://x.com/tempodotco/status/1800872803937530275,Negatif
459,iki terakir aku janji ora judi maneh #sudahsembuh,https://x.com/rnqqa19/status/1800401515028574347,Negatif
460,"INFO SLOT GACOR HARI INI AGEN JUDI ONLINE NO.1 DI 
INDONESIA LINK GACOR: https://t.co/wQThdgOVSk http
s://t.co/LZDirKJCvp",https://x.com/shaamasher1/status/1799879539994309089,Positif
461,"Allah selalu mengungkap kebenaran lewat cara yang 
tidak dapat lagi di sangkal kebenaran nya. Mereka 
menciptakan ISIS untuk memfitnah Islam dan membuat
 Islamophobia. Karena mereka takut jika Islam berk
embang bisnis judi minuman keras mereka ternak Bab
i mereka hancur. https://t.co/b9L75Wd7RM",https://x.com/Laela150309/status/1800317217877459356,Negatif
462,"@MafiaWasit Mending jadi mokondo aja dripda jdi bu
dak judi online https://t.co/iTlTx1Mt0G",https://x.com/nusaina26/status/1800341227721867570,Negatif
463,"Misalnya imbauan Asmu (ketua umum BTI terakhir) da
lam artikelnya yang berjudul Laksanakan Gerakan '6
 Baik' dimuat dalam Suara Tani edisi September 196
1. Perkara judi dan mabuk-mabukan ini yang ia soro
ti yang selama ini membuat keterbelakangan kaum ta
ni. https://t.co/oTtoPqYXcj",https://x.com/jalurgaza_/status/1800041625286234401,Negatif
464,"YUK JOINT DISITUS TERPERCAYA DAN TERBAIK AGEN RESM
I SABA SPORT DAN SBOBET TARUHAN JUDI ONLINE BOLA T
ERPERCAYA DENGAN KEMENANGAN BERAPAPUN AKAN DIBAYAR
 LINK DAFTAR : https://t.co/foDBhcd00h TEBAK SCORE
 DAN PREDIKSI PERTANDINGAN SERTA JADWAL PERTANDING
AN HASIL SCORE TERUPDATE https://t.co/cQygofsApT",https://x.com/JADWALB0LA/status/1799460739801104543,Positif
465,"Rupanya istrinya (pelaku) kesal krn gaji yg seharu
snya menafkahi keluarga sering dipakai suaminya (k
orban) utk main judi online... @kemkominfo susah k
ali rupanya blokir judolÂ² itu...? Kimak kelen mau
 brp org lg jd korban...? https://t.co/Gm0rABka6d",https://x.com/BobTeuku96933/status/1799838514127015966,Negatif
466,"Polwan yang paling menyala! Dia bakar suami yang c
andu judi slot dan kdrt alias beban keluarga !!!! 
#judol #polwan #pati https://t.co/uBNxCofg0R",https://x.com/UpdateNegri/status/1800255924923428941,Negatif
467,"Apa yg bisa dipelajari dari Film How to make milli
ons before grandma dies? - ingat warisan itu kaya 
jackpot. Kamu bisa dpt. Bisa juga gak - belajar na
bung dari kecil belajar investasi bukan judi. - me
njadi tua dan kesepian tak bisa dihindari",https://x.com/ayumamad/status/1800053165406208348,Negatif
468,"Doyan main slot judi online itu ngabisin duit dan 
males kerja tapi merasa dirinya menghasilkan banya
k duit Dikampungku yg doyan maen slot semua otakny
a pada error 90% rumah tangganya bubar yang pengus
aha perusahaannya bangkrut yg miskin ndadak hayala
nnya ada dilangit ke 7 https://t.co/IG5VWZIitt",https://x.com/Al_Kauther01/status/1799740377551016378,Negatif
469,"Aku gak akan pernah bosen buat bilang: Kasih kesem
patan. Kasih kesempatan. Kasih kesempatan. Buat or
ang yang dari hari ke hari kesulitan buat makan ha
rus ngeluarin uang buat judi sama nasib itu mahal 
banget. https://t.co/kqHIiqVvxQ",https://x.com/bibabercerita/status/1800744477738574314,Negatif
470,"Judi online pinjaman online pemicu maraknya kejaha
tan dan kriminalitas akhir akhir ini Yg mati bunuh
 diri selama 1 tahun sebanyak 1200 kasus. Judi onl
ine kalau ngak bunuh diri ya ngebunuh orang... Tin
ggalkan https://t.co/2UMooQgg3k",https://x.com/tumim_urim/status/1799098536631669167,Negatif
471,"lah kemarin ada tuh suami yg mutilasi istrinya krn
 stress anaknya utang judi online makanya kominfo 
lol tutuplah judi online atau jangan2 se-kominfo i
ni pelaku judi online ",https://x.com/budakospek/status/1800323054196961656,Negatif
472,"NU sdh bisa kerjakan proyek tambang sdh saatnya jg
 kini pem. Ijinkan Judi resmi. MUI perkuat Fatwany
a Judi setengah haram setengah halal. Bgmn? https:
//t.co/Ksst5DKuCT",https://x.com/Rfadlis1/status/1799935151444779462,Negatif
473,"Rusak bonus demografi dengan membiarkan judi onlin
e merebak pinjol dimana2 menempatkan mentri konyol
 di bidang pendidikan bikin pendidikan mahal tak m
erata bikin rencana student loan pula. Anda gak pe
rsiapkan bonus demografi anda sibuk persiapkan kel
uarga anda berpolitik.",https://x.com/overXhausted/status/1800312944141766898,Positif
474,Habis judi wkwk https://t.co/oGfh4mYXh2,https://x.com/deicalza/status/1799741270929371387,Negatif
475,"@sunkysset Ketahuilah wahai para wanita yang budim
an. Tidak ada pria yang suka kdrt mabuk judi dan s
uka selingkuh itu pernah menyesal. Itu semua penya
kit kambuhan. https://t.co/gtdgNtzG2p",https://x.com/rachelslibrary0/status/1800090771485516171,Negatif
476,"Balik lagi dosa org kadang bukan judi bukan zina t
p ngrasa dirinya lbh baik dr org lain smpk ngrenda
hin org lain ky gini.",https://x.com/jekeyfanlady/status/1800004582569033916,Negatif
477,"Sanksi Hukum Tindak Pidana Judi sesuai dengan UU I
TE; Pidana penjara paling lama 6 (enam) tahun dan/
atau denda paling banyak Rp1.000.000.000 00 (satu 
miliar rupiah) #beyondtrustpresisi2024 #ProgramAgi
at2Indikator1 #optimalisasimanajemencitra https://
t.co/izKFGK4yoW",https://x.com/Polsek_Kalidoni/status/1800760482032439308,Negatif
478,"Abis kecelakaan hampir mau mati wadon ini masih ti
dak kapok promosi judi online cc: @DivHumas_Polri 
https://t.co/MSrvlZVv07",https://x.com/choosetheother/status/1799338700633194676,Negatif
479,"Mending blokir judi online deh drpd bikin komentar
 misoginis plis ",https://x.com/mrusmulk/status/1800146291722457286,Negatif
480,"Kanit Provos bersama para Perwira memeriksa ponsel
 setiap anggota Polsek Kalidoni dalam rangka gakti
plin untuk mencegah personel Polri terlibat judi o
nline. #spripimpolri #kapoldasumsel #poldasumsel #
humaspoldasumsel #polripresisi #Beyondtrustpresisi
 #ProgramAGiat1Indikator1 https://t.co/eRcYXohVV4",https://x.com/Polsek_Kalidoni/status/1800475569454555430,Negatif
